ID,Title,Description,Category_title,Date,Time,Year,Longitude,Latitude
EONET_12404,Wildfire in Sudan 1023304,,Wildfires,2025-01-08,19:00:00,2025,33.83242924666901,7.332794170794209
EONET_12405,Wildfire in Central African Republic 1023314,,Wildfires,2025-01-08,19:00:00,2025,25.336951189878747,6.6520885959471014
EONET_12423,Wildfire in Central African Republic 1023323,,Wildfires,2025-01-08,19:00:00,2025,25.442888423391533,6.75566072257997
EONET_12424,Wildfire in Nigeria 1023325,,Wildfires,2025-01-08,19:00:00,2025,4.342710486779855,9.9588595360055
EONET_12446,Wildfire in Central African Republic 1023341,,Wildfires,2025-01-08,19:00:00,2025,19.775751159734504,7.767161010147166
EONET_12454,Wildfire in Central African Republic 1023348,,Wildfires,2025-01-08,19:00:00,2025,24.425489866895546,7.72251172360353
EONET_12354,RX KIS C-49 Wildfire  Natchitoches  Louisiana,,Wildfires,2025-01-08,09:29:00,2025,-92.973889,31.450278
EONET_12842,RX CALE C-13 Wildfire  Rapides  Louisiana,,Wildfires,2025-01-08,09:08:00,2025,-92.5583,31.216583
EONET_12353,APQ Area 5A Rx 0108 Wildfire  Polk  Florida,,Wildfires,2025-01-08,08:20:00,2025,-81.314449,27.739102
EONET_12352,BCP Boot Hill C/D Rx 0108 Wildfire  Collier  Florida,,Wildfires,2025-01-08,07:27:00,2025,-81.085317,25.94815
EONET_12350,HURST Wildfire  Los Angeles  California,Near Diamond Road  Sylmar,Wildfires,2025-01-08,01:53:00,2025,-118.4622222,34.3261111
EONET_12349,EATON Wildfire  Los Angeles  California,Altadena  CA,Wildfires,2025-01-07,21:22:00,2025,-118.10544,34.19163
EONET_12356,Wildfire in Argentina 1023260,,Wildfires,2025-01-07,19:00:00,2025,-66.71514727835157,-35.95567608521341
EONET_12370,Wildfire in Sudan 1023271,,Wildfires,2025-01-07,19:00:00,2025,28.957613591734024,6.046657074348727
EONET_12383,Wildfire in Central African Republic 1023281,,Wildfires,2025-01-07,19:00:00,2025,24.15904609267727,7.52858009754865
EONET_12384,Wildfire in Central African Republic 1023295,,Wildfires,2025-01-07,19:00:00,2025,25.60411936346031,6.903869153322301
EONET_12385,Wildfire in Sudan 1023282,,Wildfires,2025-01-07,19:00:00,2025,27.437838205581603,6.5421536504062585
EONET_12386,Wildfire in Sudan 1023283,,Wildfires,2025-01-07,19:00:00,2025,28.855603032498763,6.295209944028489
EONET_12387,Wildfire in Sudan 1023284,,Wildfires,2025-01-07,19:00:00,2025,28.969304007635042,5.9993010878662725
EONET_12406,Wildfire in Sudan 1023305,,Wildfires,2025-01-07,19:00:00,2025,27.341513340882162,6.298346450801321
EONET_12436,Wildfire in Central African Republic 1023327,,Wildfires,2025-01-07,19:00:00,2025,23.958303953071848,7.684651482376449
EONET_12437,Wildfire in Central African Republic 1023328,,Wildfires,2025-01-07,19:00:00,2025,23.60841318310432,7.851640253908411
EONET_12455,Wildfire in Central African Republic 1023349,,Wildfires,2025-01-07,19:00:00,2025,23.891138700244177,7.5493546097607265
EONET_12456,Wildfire in Central African Republic 1023350,,Wildfires,2025-01-07,19:00:00,2025,23.183202059395853,8.030579323339342
EONET_12457,Wildfire in Argentina 1023352,,Wildfires,2025-01-07,19:00:00,2025,-60.54322013405463,-28.71080477762367
EONET_12337,Wildfire in Australia 1023253,,Wildfires,2025-01-06,19:00:00,2025,131.98437690174902,-18.480783674567423
EONET_12346,Wildfire in United States 1023255 (Palisades Wildfire  Los Angeles  California),,Wildfires,2025-01-06,19:00:00,2025,-118.52992278167513,34.07474954660046
EONET_12388,Wildfire in Central African Republic 1023291,,Wildfires,2025-01-06,19:00:00,2025,24.164441395508042,7.514049306173647
EONET_12389,Wildfire in Central African Republic 1023292,,Wildfires,2025-01-06,19:00:00,2025,25.21332028341864,7.725678776004848
EONET_12390,Wildfire in Sudan 1023285,,Wildfires,2025-01-06,19:00:00,2025,28.4728767783849,6.378599198369397
EONET_12391,Wildfire in Sudan 1023296,,Wildfires,2025-01-06,19:00:00,2025,28.24967569124323,6.147168518914891
EONET_12392,Wildfire in Central African Republic 1023297,,Wildfires,2025-01-06,19:00:00,2025,25.007763225542003,7.085800428065205
EONET_12407,Wildfire in Central African Republic 1023306,,Wildfires,2025-01-06,19:00:00,2025,25.889295293482096,6.246463308773805
EONET_12408,Wildfire in Central African Republic 1023316,,Wildfires,2025-01-06,19:00:00,2025,24.46233082295362,7.474815796445171
EONET_12409,Wildfire in Sudan 1023317,,Wildfires,2025-01-06,19:00:00,2025,26.754148669766906,6.1867273120739315
EONET_12425,Wildfire in Central African Republic 1023318,,Wildfires,2025-01-06,19:00:00,2025,23.55662384457641,7.4872386286773684
EONET_12438,Wildfire in Central African Republic 1023335,,Wildfires,2025-01-06,19:00:00,2025,24.171376560384335,7.946916634133042
EONET_12357,Wildfire in Australia 1023268,,Wildfires,2025-01-05,19:00:00,2025,133.13946134985105,-17.873800587891576
EONET_12371,Wildfire in Sudan 1023272,,Wildfires,2025-01-05,19:00:00,2025,28.207039347601764,6.297082799880828
EONET_12393,Wildfire in Sudan 1023298,,Wildfires,2025-01-05,19:00:00,2025,28.545461311198515,5.6308675668764545
EONET_12394,Wildfire in Central African Republic 1023299,,Wildfires,2025-01-05,19:00:00,2025,24.591782035299385,7.9208183558595175
EONET_12395,Wildfire in Central African Republic 1023286,,Wildfires,2025-01-05,19:00:00,2025,24.34650207283469,6.475854407302515
EONET_12396,Wildfire in Sudan 1023287,,Wildfires,2025-01-05,19:00:00,2025,28.445732347747235,5.811804597708213
EONET_12397,Wildfire in Central African Republic 1023288,,Wildfires,2025-01-05,19:00:00,2025,24.18684005038328,8.069433371206948
EONET_12398,Wildfire in Ghana 1023293,,Wildfires,2025-01-05,19:00:00,2025,-0.45518888252213874,7.27309173801219
EONET_12426,Wildfire in Sudan 1023319,,Wildfires,2025-01-05,19:00:00,2025,28.507116677675402,5.42044010992553
EONET_12427,Wildfire in Sudan  Central African Republic 1023320,,Wildfires,2025-01-05,19:00:00,2025,26.37064526922372,6.353502387198686
EONET_12439,Wildfire in Sudan 1023332,,Wildfires,2025-01-05,19:00:00,2025,28.5307387750879,5.188508864013533
EONET_12440,Wildfire in Sudan 1023329,,Wildfires,2025-01-05,19:00:00,2025,28.597558334224125,6.177868233600621
EONET_12447,Wildfire in Sudan 1023339,,Wildfires,2025-01-05,19:00:00,2025,27.078157404442244,6.580669705812777
EONET_12315,Wildfire in Australia 1023235,,Wildfires,2025-01-04,19:00:00,2025,128.0892515441246,-19.320116584927433
EONET_12338,Wildfire in Sudan 1023247,,Wildfires,2025-01-04,19:00:00,2025,28.83886535544099,7.307432235925848
EONET_12339,Wildfire in Nigeria 1023257,,Wildfires,2025-01-04,19:00:00,2025,6.274460362330006,9.94628663313389
EONET_12358,Wildfire in Australia 1023269,,Wildfires,2025-01-04,19:00:00,2025,132.55111940108387,-18.43698266365114
EONET_12359,Wildfire in Sudan 1023261,,Wildfires,2025-01-04,19:00:00,2025,26.560440507239445,6.757619497248186
EONET_12410,Wildfire in Central African Republic 1023308,,Wildfires,2025-01-04,19:00:00,2025,24.57200421840502,7.918437301030897
EONET_12411,Wildfire in Sudan 1023307,,Wildfires,2025-01-04,19:00:00,2025,32.604941578819094,9.45370374704859
EONET_12428,Wildfire in Sudan 1023321,,Wildfires,2025-01-04,19:00:00,2025,25.390808624740867,7.471348448177638
EONET_12429,Wildfire in Central African Republic  Sudan 1023322,,Wildfires,2025-01-04,19:00:00,2025,26.780344047784485,5.968224719019125
EONET_12458,Wildfire in Sudan 1023351,,Wildfires,2025-01-04,19:00:00,2025,32.6489740605288,8.34621625159277
EONET_12326,Wildfire in Sudan 1023236,,Wildfires,2025-01-03,19:00:00,2025,28.715603136286663,5.823383987547148
EONET_12340,Wildfire in Ghana 1023254,,Wildfires,2025-01-03,19:00:00,2025,-0.677084138142933,7.376306623347025
EONET_12360,Wildfire in Sudan 1023262,,Wildfires,2025-01-03,19:00:00,2025,28.955048839890075,5.4773990472185385
EONET_12361,Wildfire in Australia 1023263,,Wildfires,2025-01-03,19:00:00,2025,143.8686649039378,-19.94182459663413
EONET_12372,Wildfire in Sudan 1023273,,Wildfires,2025-01-03,19:00:00,2025,30.82633640276625,4.694532163988489
EONET_12399,Wildfire in Central African Republic 1023300,,Wildfires,2025-01-03,19:00:00,2025,24.06505273140386,7.920999912004943
EONET_12441,Wildfire in Benin 1023330,,Wildfires,2025-01-03,19:00:00,2025,1.5259532162596805,11.31447983579301
EONET_12299,Wildfire in Sudan 1023215,,Wildfires,2025-01-02,19:00:00,2025,32.20238942634547,4.991143274451286
EONET_12300,Wildfire in Central African Republic 1023216,,Wildfires,2025-01-02,19:00:00,2025,25.306617211078507,7.135346282679075
EONET_12301,Wildfire in Australia 1023221,,Wildfires,2025-01-02,19:00:00,2025,139.45651729891827,-19.66849278545917
EONET_12327,Wildfire in Australia 1023245,,Wildfires,2025-01-02,19:00:00,2025,139.77204418429983,-20.322378666275718
EONET_12341,Wildfire in Central African Republic 1023251,,Wildfires,2025-01-02,19:00:00,2025,24.38113238269224,7.9453238061978535
EONET_12347,Wildfire in Sudan 1023258,,Wildfires,2025-01-02,19:00:00,2025,29.519441922371442,5.7726484994225284
EONET_12362,Wildfire in Sudan 1023264,,Wildfires,2025-01-02,19:00:00,2025,27.22592214909259,6.304150886320627
EONET_12373,Wildfire in Central African Republic 1023274,,Wildfires,2025-01-02,19:00:00,2025,24.661319102789626,6.901886751822888
EONET_12412,Wildfire in Sudan 1023309,,Wildfires,2025-01-02,19:00:00,2025,26.293489489141802,7.147499841829622
EONET_12413,Wildfire in Sudan 1023310,,Wildfires,2025-01-02,19:00:00,2025,23.734281689835793,8.865031092041828
EONET_12414,Wildfire in Cambodia 1023315,,Wildfires,2025-01-02,19:00:00,2025,102.79340642999857,13.552649251455412
EONET_12289,Wildfire in Australia 1023209,,Wildfires,2025-01-01,19:00:00,2025,145.6479987140522,-23.141873376916116
EONET_12302,Wildfire in Sudan 1023217,,Wildfires,2025-01-01,19:00:00,2025,33.21019872367589,5.6053010320311065
EONET_12303,Wildfire in Central African Republic  Sudan 1023214,,Wildfires,2025-01-01,19:00:00,2025,25.638146080993973,7.159515007951265
EONET_12304,Wildfire in Central African Republic 1023218,,Wildfires,2025-01-01,19:00:00,2025,25.282955006640076,7.263545725315286
EONET_12316,Wildfire in Central African Republic 1023225,,Wildfires,2025-01-01,19:00:00,2025,24.682404353351295,7.4266108762336716
EONET_12317,Wildfire in Central African Republic 1023226,,Wildfires,2025-01-01,19:00:00,2025,25.31521200797027,7.1314161961233085
EONET_12318,Wildfire in Central African Republic  Sudan 1023232,,Wildfires,2025-01-01,19:00:00,2025,25.596329189778793,7.154042552980861
EONET_12319,Wildfire in Central African Republic  Sudan 1023233,,Wildfires,2025-01-01,19:00:00,2025,25.38756107947169,7.321409363258191
EONET_12328,Wildfire in Sudan 1023246,,Wildfires,2025-01-01,19:00:00,2025,27.020264488215748,6.932637287457487
EONET_12329,Wildfire in Central African Republic 1023237,,Wildfires,2025-01-01,19:00:00,2025,24.070280344680395,8.236082854540957
EONET_12342,Wildfire in Sudan 1023248,,Wildfires,2025-01-01,19:00:00,2025,28.790837717505433,6.108187699792875
EONET_12348,Wildfire in Sudan 1023259,,Wildfires,2025-01-01,19:00:00,2025,33.336011825860055,5.653799586554413
EONET_12363,Wildfire in Sudan 1023270,,Wildfires,2025-01-01,19:00:00,2025,27.06965475270917,6.814826268339849
EONET_12400,Wildfire in Central African Republic 1023301,,Wildfires,2025-01-01,19:00:00,2025,23.316758534764386,8.065929197503586
EONET_12401,Wildfire in Sudan 1023289,,Wildfires,2025-01-01,19:00:00,2025,28.323536540747092,5.782587809832636
EONET_12402,Wildfire in Sudan 1023290,,Wildfires,2025-01-01,19:00:00,2025,28.635655693744823,5.366769725535472
EONET_12415,Wildfire in Nigeria 1023313,,Wildfires,2025-01-01,19:00:00,2025,8.3091365221266,7.4672586391727815
EONET_12416,Wildfire in Sudan 1023311,,Wildfires,2025-01-01,19:00:00,2025,26.408365326896188,7.279329852468023
EONET_12417,Wildfire in Central African Republic 1023312,,Wildfires,2025-01-01,19:00:00,2025,23.9971550742324,7.8233705991794
EONET_12430,Wildfire in Nigeria 1023324,,Wildfires,2025-01-01,19:00:00,2025,5.707004688934809,10.738353922767246
EONET_12305,Wildfire in Sudan 1023210,,Wildfires,2024-12-31,19:00:00,2024,26.20167704572428,7.108130554584191
EONET_12306,Wildfire in Central African Republic 1023222,,Wildfires,2024-12-31,19:00:00,2024,23.54838429397989,8.328229278608866
EONET_12307,Wildfire in Sudan 1023223,,Wildfires,2024-12-31,19:00:00,2024,28.23291241255462,5.9826071809141546
EONET_12320,Wildfire in Central African Republic 1023227,,Wildfires,2024-12-31,19:00:00,2024,25.25894235538426,7.266378284672815
EONET_12330,Wildfire in Sudan 1023238,,Wildfires,2024-12-31,19:00:00,2024,27.275564416995596,6.715445291087088
EONET_12331,Wildfire in Sudan 1023244,,Wildfires,2024-12-31,19:00:00,2024,28.63980075781764,5.161423251213588
EONET_12343,Wildfire in Central African Republic 1023249,,Wildfires,2024-12-31,19:00:00,2024,24.720602259724377,7.539876500960804
EONET_12364,Wildfire in Central African Republic 1023265,,Wildfires,2024-12-31,19:00:00,2024,23.345129131347512,8.804583536249867
EONET_12365,Wildfire in Central African Republic 1023266,,Wildfires,2024-12-31,19:00:00,2024,24.432461879308494,7.035208922425168
EONET_12374,Wildfire in Sudan 1023275,,Wildfires,2024-12-31,19:00:00,2024,32.82646701499584,9.636456734238907
EONET_12375,Wildfire in Nigeria 1023276,,Wildfires,2024-12-31,19:00:00,2024,10.556407306837032,9.019905871814057
EONET_12431,Yasur Volcano  Vanuatu,,Volcanoes,2024-12-31,00:00:00,2024,169.447,-19.532
EONET_12290,Wildfire in Sudan 1023202,,Wildfires,2024-12-30,19:00:00,2024,24.330016349942017,8.374277877520441
EONET_12308,Wildfire in Sudan 1023212,,Wildfires,2024-12-30,19:00:00,2024,34.23122225076278,6.7273560490286295
EONET_12321,Wildfire in Sudan 1023228,,Wildfires,2024-12-30,19:00:00,2024,27.026129872183947,6.465793080806328
EONET_12322,Wildfire in Central African Republic  Sudan 1023229,,Wildfires,2024-12-30,19:00:00,2024,24.891520142755166,8.121046275394463
EONET_12323,Wildfire in Sudan 1023234,,Wildfires,2024-12-30,19:00:00,2024,25.787079105825043,7.899065703811093
EONET_12332,Wildfire in Central African Republic 1023240,,Wildfires,2024-12-30,19:00:00,2024,24.17598543282239,8.17001793731142
EONET_12333,Wildfire in Sudan 1023239,,Wildfires,2024-12-30,19:00:00,2024,28.39455601125998,6.010655029311915
EONET_12344,Wildfire in Sudan 1023252,,Wildfires,2024-12-30,19:00:00,2024,26.34065666366354,7.387414121325905
EONET_12243,Wildfire in Australia 1023173,,Wildfires,2024-12-29,19:00:00,2024,133.14704800621266,-17.726733463210202
EONET_12244,Wildfire in Sudan 1023165,,Wildfires,2024-12-29,19:00:00,2024,28.243029948199272,5.76598484550449
EONET_12264,Wildfire in Australia 1023185,,Wildfires,2024-12-29,19:00:00,2024,132.21859673766923,-17.06398922433114
EONET_12280,Wildfire in Sudan 1023191,,Wildfires,2024-12-29,19:00:00,2024,27.14630100043045,6.510223056647439
EONET_12324,Wildfire in Sudan 1023230,,Wildfires,2024-12-29,19:00:00,2024,27.090493266571126,6.292370024590595
EONET_12325,Wildfire in Sudan 1023231,,Wildfires,2024-12-29,19:00:00,2024,28.657574587618303,5.493649613768618
EONET_12334,Wildfire in Nigeria 1023243,,Wildfires,2024-12-29,19:00:00,2024,5.829897146163884,10.445773245470278
EONET_12345,Wildfire in Central African Republic 1023250,,Wildfires,2024-12-29,19:00:00,2024,24.359244918800016,8.145142021584281
EONET_12245,Wildfire in Sudan 1023154,,Wildfires,2024-12-28,19:00:00,2024,27.56431958608968,6.734463068611611
EONET_12246,Wildfire in Central African Republic 1023166,,Wildfires,2024-12-28,19:00:00,2024,23.986243037059587,8.242940241935587
EONET_12247,Wildfire in Central African Republic  Sudan 1023167,,Wildfires,2024-12-28,19:00:00,2024,25.167160920092606,7.474565902609471
EONET_12248,Wildfire in Central African Republic 1023163,,Wildfires,2024-12-28,19:00:00,2024,23.879051112068094,8.103531536277943
EONET_12265,Wildfire in Australia 1023187,,Wildfires,2024-12-28,19:00:00,2024,135.30977008759658,-17.25107698706078
EONET_12266,Wildfire in Senegal 1023183,,Wildfires,2024-12-28,19:00:00,2024,-12.750769932772975,13.21831060433692
EONET_12267,Wildfire in Central African Republic 1023186,,Wildfires,2024-12-28,19:00:00,2024,22.20722639459965,8.803820061048462
EONET_12268,Wildfire in Sudan 1023175,,Wildfires,2024-12-28,19:00:00,2024,24.28912935494622,8.510301301586463
EONET_12281,Wildfire in Chad 1023196,,Wildfires,2024-12-28,19:00:00,2024,19.436361210695747,10.904065572091588
EONET_12282,Wildfire in Central African Republic  Sudan 1023192,,Wildfires,2024-12-28,19:00:00,2024,24.670174324444023,8.14617076379209
EONET_12291,Wildfire in Central African Republic 1023203,,Wildfires,2024-12-28,19:00:00,2024,23.86432821739193,7.748692625272149
EONET_12292,Wildfire in Australia 1023207,,Wildfires,2024-12-28,19:00:00,2024,132.31626558957637,-20.30091561235889
EONET_12309,Wildfire in Sudan 1023224,,Wildfires,2024-12-28,19:00:00,2024,26.485782308663456,6.858677543263291
EONET_12310,Wildfire in Australia 1023220,,Wildfires,2024-12-28,19:00:00,2024,144.12163105672698,-20.13989157541881
EONET_12311,Wildfire in Australia 1023213,,Wildfires,2024-12-28,19:00:00,2024,135.35111581184833,-19.652437610671935
EONET_12366,Wildfire in Sudan 1023267,,Wildfires,2024-12-28,19:00:00,2024,27.8191907345819,5.548516889793419
EONET_12236,Wildfire in Senegal 1023149,,Wildfires,2024-12-27,19:00:00,2024,-12.992992174680735,13.119811868550203
EONET_12237,Wildfire in Sudan 1023150,,Wildfires,2024-12-27,19:00:00,2024,25.720513181555557,7.560869577734518
EONET_12249,Wildfire in Central African Republic  Sudan 1023168,,Wildfires,2024-12-27,19:00:00,2024,23.57150501859612,8.93168974718822
EONET_12250,Wildfire in Central African Republic 1023169,,Wildfires,2024-12-27,19:00:00,2024,23.504470864279615,8.629271989415493
EONET_12251,Wildfire in Sudan  Central African Republic 1023170,,Wildfires,2024-12-27,19:00:00,2024,26.400942609511336,6.547949349626037
EONET_12252,Wildfire in Sudan 1023171,,Wildfires,2024-12-27,19:00:00,2024,27.558520882581565,6.689468337688547
EONET_12253,Wildfire in Central African Republic 1023174,,Wildfires,2024-12-27,19:00:00,2024,24.93377710957316,7.6467436438240215
EONET_12269,Wildfire in Central African Republic 1023176,,Wildfires,2024-12-27,19:00:00,2024,24.622956593525625,7.599629854515654
EONET_12270,Wildfire in Central African Republic 1023177,,Wildfires,2024-12-27,19:00:00,2024,23.78254629289589,8.06330808171338
EONET_12271,Wildfire in Central African Republic 1023178,,Wildfires,2024-12-27,19:00:00,2024,23.978395359210438,8.237630868150829
EONET_12272,Wildfire in Central African Republic 1023179,,Wildfires,2024-12-27,19:00:00,2024,23.86357837457175,8.129756506247471
EONET_12283,Wildfire in Sudan 1023193,,Wildfires,2024-12-27,19:00:00,2024,28.156225273652712,6.109092952157781
EONET_12284,Wildfire in Central African Republic 1023198,,Wildfires,2024-12-27,19:00:00,2024,23.412842125647995,8.151080191066356
EONET_12293,Wildfire in Ghana 1023200,,Wildfires,2024-12-27,19:00:00,2024,-1.1347593284638946,10.04018296591252
EONET_12294,Wildfire in Central African Republic 1023204,,Wildfires,2024-12-27,19:00:00,2024,24.662069294403462,7.1086760671747165
EONET_12295,Wildfire in Central African Republic 1023205,,Wildfires,2024-12-27,19:00:00,2024,23.76733229180104,8.208512372088983
EONET_12312,Wildfire in Central African Republic 1023211,,Wildfires,2024-12-27,19:00:00,2024,23.440408208448083,8.696436566740989
EONET_12313,Wildfire in Central African Republic 1023219,,Wildfires,2024-12-27,19:00:00,2024,23.761056770447674,7.510097387588692
EONET_12335,Wildfire in Sudan 1023241,,Wildfires,2024-12-27,19:00:00,2024,23.72777515054142,8.97897606456161
EONET_12238,Wildfire in Australia 1023151,,Wildfires,2024-12-26,19:00:00,2024,139.5608362749088,-19.968608906779078
EONET_12254,Wildfire in Ghana 1023164,,Wildfires,2024-12-26,19:00:00,2024,-0.3604746601194578,7.195006799160246
EONET_12273,Wildfire in Sudan 1023182,,Wildfires,2024-12-26,19:00:00,2024,28.722049883211167,6.569177788788793
EONET_12274,Wildfire in South Africa 1023184,,Wildfires,2024-12-26,19:00:00,2024,22.257301000497232,-33.34002923002207
EONET_12275,Wildfire in Australia 1023188,,Wildfires,2024-12-26,19:00:00,2024,138.23859035149061,-18.681559457608014
EONET_12276,Wildfire in Central African Republic 1023180,,Wildfires,2024-12-26,19:00:00,2024,23.786380694334504,8.438761940963216
EONET_12277,Wildfire in Sudan 1023181,,Wildfires,2024-12-26,19:00:00,2024,26.71447230443949,6.607790956857743
EONET_12285,Wildfire in Sudan 1023199,,Wildfires,2024-12-26,19:00:00,2024,27.892779507728637,5.902791592719028
EONET_12286,Wildfire in Sudan 1023194,,Wildfires,2024-12-26,19:00:00,2024,26.780350626723607,6.889039832041436
EONET_12296,Wildfire in Sudan 1023201,,Wildfires,2024-12-26,19:00:00,2024,28.95684115549879,5.84345069172117
EONET_12297,Wildfire in Sudan 1023206,,Wildfires,2024-12-26,19:00:00,2024,24.522016644912263,8.648603871350426
EONET_12336,Wildfire in Sudan 1023242,,Wildfires,2024-12-26,19:00:00,2024,26.671307514877125,6.308960834748664
EONET_12255,Wildfire in Central African Republic  Sudan 1023155,,Wildfires,2024-12-25,19:00:00,2024,24.065838915888023,8.41146391521609
EONET_12256,Wildfire in Central African Republic 1023172,,Wildfires,2024-12-25,19:00:00,2024,24.930584770818943,7.907935485235593
EONET_12278,Wildfire in Australia 1023190,,Wildfires,2024-12-25,19:00:00,2024,139.47646895777228,-20.06234842672937
EONET_12287,Wildfire in Ghana 1023197,,Wildfires,2024-12-25,19:00:00,2024,-1.7678305853207863,10.676440358772018
EONET_12298,Wildfire in Central African Republic 1023208,,Wildfires,2024-12-25,19:00:00,2024,23.455012721342857,7.160662169295666
EONET_12228,Wildfire in Sudan 1023140,,Wildfires,2024-12-24,19:00:00,2024,33.31830135195603,5.960643929205326
EONET_12229,Wildfire in Australia 1023145,,Wildfires,2024-12-24,19:00:00,2024,143.72523774771264,-20.040331468586977
EONET_12239,Wildfire in Australia 1023147,,Wildfires,2024-12-24,19:00:00,2024,139.23801061055505,-19.08812664966159
EONET_12240,Wildfire in Sudan 1023148,,Wildfires,2024-12-24,19:00:00,2024,25.165886459683723,7.998438598310289
EONET_12257,Wildfire in Sudan 1023156,,Wildfires,2024-12-24,19:00:00,2024,26.86769016783881,7.304052627950877
EONET_12258,Wildfire in Sudan 1023157,,Wildfires,2024-12-24,19:00:00,2024,28.758573686998712,6.03307996712853
EONET_12259,Wildfire in Senegal 1023161,,Wildfires,2024-12-24,19:00:00,2024,-13.22090340811671,12.928030726983149
EONET_12203,Wildfire in Sudan 1023118,,Wildfires,2024-12-23,19:00:00,2024,33.240269573637335,6.060168006483732
EONET_12204,Wildfire in Australia 1023130,,Wildfires,2024-12-23,19:00:00,2024,146.22937318531575,-23.24685599582275
EONET_12205,Wildfire in Australia 1023117,,Wildfires,2024-12-23,19:00:00,2024,138.7319185515361,-19.883834863665182
EONET_12206,Wildfire in Australia 1023125,,Wildfires,2024-12-23,19:00:00,2024,134.3682704125999,-17.732976374049688
EONET_12220,Wildfire in Australia 1023138,,Wildfires,2024-12-23,19:00:00,2024,140.0207255986671,-20.42613870887447
EONET_12230,Wildfire in Australia 1023146,,Wildfires,2024-12-23,19:00:00,2024,120.64403253748308,-30.616429900612538
EONET_12231,Wildfire in Sudan 1023141,,Wildfires,2024-12-23,19:00:00,2024,31.862204905244752,6.851591531000284
EONET_12241,Wildfire in Australia 1023152,,Wildfires,2024-12-23,19:00:00,2024,145.49242110166543,-21.652017104608205
EONET_12242,Wildfire in Australia 1023153,,Wildfires,2024-12-23,19:00:00,2024,141.6229536369306,-19.269656671018662
EONET_12260,Wildfire in Sudan 1023158,,Wildfires,2024-12-23,19:00:00,2024,27.916501493900782,6.016896577836094
EONET_12219,Landville #2 Wildfire  Logan  West Virginia,Outside town of Landville,Wildfires,2024-12-23,15:23:00,2024,-81.863359,37.715412
EONET_12367,Kilauea Volcano  Hawaii,,Volcanoes,2024-12-23,00:00:00,2024,-155.287,19.421
EONET_12207,Wildfire in Central African Republic 1023126,,Wildfires,2024-12-22,19:00:00,2024,24.829211857916736,7.196690786437291
EONET_12221,Wildfire in Central African Republic 1023139,,Wildfires,2024-12-22,19:00:00,2024,24.743068123643862,7.036564030571083
EONET_12222,Wildfire in Sudan 1023132,,Wildfires,2024-12-22,19:00:00,2024,26.853612988715835,6.8067294949666515
EONET_12232,Wildfire in Sudan 1023142,,Wildfires,2024-12-22,19:00:00,2024,32.230527128580206,9.166606847356443
EONET_12233,Wildfire in Sudan 1023143,,Wildfires,2024-12-22,19:00:00,2024,29.075709532062124,5.935681496147373
EONET_12234,Wildfire in Nigeria 1023144,,Wildfires,2024-12-22,19:00:00,2024,5.197697717332322,11.748182304578076
EONET_12261,Wildfire in Central African Republic 1023159,,Wildfires,2024-12-22,19:00:00,2024,26.139944295213834,6.508332043399119
EONET_12262,Wildfire in Sudan 1023160,,Wildfires,2024-12-22,19:00:00,2024,26.368482527441614,7.968555698168621
EONET_12263,Wildfire in Nigeria 1023162,,Wildfires,2024-12-22,19:00:00,2024,5.71129068431093,10.351029112492064
EONET_12197,Wildfire in Australia 1023115,,Wildfires,2024-12-21,19:00:00,2024,143.92306171875097,-20.16860798854308
EONET_12198,Wildfire in Sudan 1023111,,Wildfires,2024-12-21,19:00:00,2024,31.407085731460796,7.805273453015888
EONET_12199,Wildfire in The Democratic Republic of Congo 1023112,,Wildfires,2024-12-21,19:00:00,2024,26.277834194151406,4.339395710293139
EONET_12208,Wildfire in Sudan 1023119,,Wildfires,2024-12-21,19:00:00,2024,26.639006605893616,6.372504507964626
EONET_12209,Wildfire in Sudan 1023120,,Wildfires,2024-12-21,19:00:00,2024,27.849364991729065,6.164890317160012
EONET_12210,Wildfire in Sudan 1023121,,Wildfires,2024-12-21,19:00:00,2024,32.45807396635831,9.433875777081592
EONET_12223,Wildfire in Sudan 1023133,,Wildfires,2024-12-21,19:00:00,2024,26.587178802255785,8.304323084719792
EONET_12224,Wildfire in Sudan 1023134,,Wildfires,2024-12-21,19:00:00,2024,28.603155493159004,6.778297162825552
EONET_12279,Wildfire in Australia 1023189,,Wildfires,2024-12-21,19:00:00,2024,143.58619126449713,-20.32765977480051
EONET_12288,Wildfire in Sudan 1023195,,Wildfires,2024-12-21,19:00:00,2024,28.897709145833957,5.714056510177389
EONET_12200,Wildfire in Central African Republic 1023113,,Wildfires,2024-12-20,19:00:00,2024,21.789189818886033,8.760960940595426
EONET_12211,Wildfire in Australia 1023127,,Wildfires,2024-12-20,19:00:00,2024,147.21505896767596,-24.223735734974618
EONET_12225,Wildfire in Sudan 1023135,,Wildfires,2024-12-20,19:00:00,2024,27.406221624295075,6.866296667724953
EONET_12226,Wildfire in Sudan 1023137,,Wildfires,2024-12-20,19:00:00,2024,25.077704718550947,8.119412186138792
EONET_12182,Wildfire in Australia 1023099,,Wildfires,2024-12-19,19:00:00,2024,142.51899469861064,-37.25185564740433
EONET_12191,Wildfire in Benin 1023106,,Wildfires,2024-12-19,19:00:00,2024,2.7793621549384278,11.865362153224195
EONET_12201,Wildfire in Sudan 1023114,,Wildfires,2024-12-19,19:00:00,2024,32.06158742806257,9.652931252488653
